,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_
613,-26.581459,2020-01-05 22:40:22.780000+00:00,1,115.34145580721139,87.08925254893828,8.408897,892.6811,5.8496246,-20.82933,0.23296113,2.7423515,1.6627913,2020-01-05 22:40:22.780
614,,2020-01-27 04:52:15.319000+00:00,1,95.44929803471261,87.44259172205244,,599.3938,0.9064026,-21.032486,0.2615741,,,2020-01-27 04:52:15.319
615,-28.920258,2020-01-25 10:49:07.497000+00:00,1,92.81741191276274,87.40411843749729,8.594849,438.30322,6.1375732,-22.782684,0.2542049,4.9225564,3.6335902,2020-01-25 10:49:07.497
616,-26.640488,2020-01-26 04:51:23.506000+00:00,1,93.26303546632069,87.40849871408173,7.059906,563.7078,4.8228455,-21.817642,0.28809983,4.1738524,3.9879127,2020-01-26 04:51:23.506
617,-27.45086,2020-01-06 22:55:07.873000+00:00,1,114.98584658800131,87.11194717055449,9.487373,589.86926,5.246582,-22.164688,0.26097056,2.317707,4.53677,2020-01-06 22:55:07.873
618,-25.432281,2020-01-25 04:54:48.588000+00:00,1,92.84274063356155,87.40646337583095,4.916321,430.18332,2.8487701,-22.583511,0.28149843,4.554845,2.4468222,2020-01-25 04:54:48.588
619,,2020-01-03 22:50:04.390000+00:00,1,115.54644378591665,86.95480806260959,,12420.911,6.9657593,-17.073944,0.27802774,,,2020-01-03 22:50:04.390
620,-26.243912,2020-01-26 10:54:35.932000+00:00,1,93.67980064307596,87.41584075788407,6.9043884,513.9877,4.768631,-21.47528,0.25348297,5.6238813,4.731204,2020-01-26 10:54:35.932
621,-25.514267,2020-01-04 22:49:24.713000+00:00,1,115.33994831098099,87.0403063172801,6.7436676,1154.3728,6.662201,-18.852066,0.20738125,5.384744,1.6623077,2020-01-04 22:49:24.713
622,,2020-01-24 04:55:36.050000+00:00,1,93.2674250297018,87.42495839587521,,434.19324,10.026321,-21.03479,0.28928447,,,2020-01-24 04:55:36.050
623,-24.229721,2020-01-27 10:47:25.949000+00:00,1,95.77082189369654,87.44839075960883,1.0274353,1686.8175,0.25575256,-23.81343,0.2834916,2.4308608,9.8968315,2020-01-27 10:47:25.949
